iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,399.99999999999955,0.0,538.5757530905898,13.86034168360419,14.142135623730951,0.15959564666831058,1.0
2.0,-22.282883617063817,0.0,533.1455221349612,11.631139056191003,14.118631121407212,0.16163520176247112,1.0
3.0,-357.79493036494205,0.0,528.8719126940641,9.771941696649787,14.327673273837574,0.16446629805482094,1.0
4.0,-626.9264192496012,0.0,525.4826067287916,8.197681732870874,14.659842208202095,0.16740434261837564,1.0
5.0,-843.5890114991143,0.0,522.796146377377,6.858985545594026,15.04644204645657,0.1733579263292444,1.0
6.0,-1021.5619755283001,0.0,520.6766243820452,5.775158726554902,15.442580268594952,0.18898772625184587,1.0
7.0,-1175.3502861446964,0.0,519.0205398240037,4.826313010050911,15.82994706827856,0.20863663227061177,1.0
8.0,-1308.0048335357956,0.0,517.7513453700434,3.9800537898122355,16.1919077801548,0.2340903744932218,1.0
9.0,-1421.983620098751,0.0,516.7924943177402,3.2306681088822518,16.517248544452684,0.280540901810349,1.0
10.0,-1523.6897493014449,0.0,515.9671552593538,2.5558624909135386,16.808041539625137,0.3406883453030387,1.0
11.0,-1610.399840114653,0.0,515.2756771777545,1.8691293916012701,17.063717812226525,0.4043912215160436,1.0
12.0,-1676.8347400705923,0.0,514.7478273678378,1.2272410446669517,17.271775169835966,0.4666285319705777,1.0
13.0,-1721.727940724692,0.0,514.388127198013,0.720751306759407,17.422743850303704,0.5334080608844172,1.0
14.0,-1748.7750058938336,0.0,514.1664669489538,0.3786519652124867,17.519457090927222,0.6211605565130514,1.0
15.0,-1763.3625131359763,0.0,514.0414492393637,0.1792170714829969,17.57381239912034,0.8067046810405241,1.0
16.0,-1770.5105720891454,0.0,513.9770079766514,0.07406003314721477,17.601093089745653,1.0,1.0
17.0,-1772.2217105002987,0.0,513.961450135827,0.0385639438579701,17.608195745742755,1.0220500107350865,1.0220500107350865
18.0,-1772.2229543779158,0.0,513.9612023341587,0.02071058290827097,17.6091738770937,2.0555906230189094,23.767373312106304
19.0,-1772.2233952283527,0.0,513.9643677775066,0.026463514690640184,17.608696153043837,0.8640439929806437,26.644876035515626
20.0,-1772.2236977809662,0.0,513.9620079304572,0.01845778985732806,17.60972452443517,1.4402981551057383,19.017552862333165
21.0,-1772.2239431285561,0.0,513.9625970803698,0.02379396463893204,17.60880212215732,0.856615514997958,17.071884422823743
