iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,40.0,0.0,536.4789536072076,13.997500432316023,14.142135623730951,0.1477876489409153,1.0
2.0,-355.15623850488646,0.0,531.2326963880527,11.894767567649971,14.280264052779799,0.14806982383884157,1.0
3.0,-669.6963590134219,0.0,527.1103927023263,10.097924691870292,14.623574832028627,0.14901495838528608,1.0
4.0,-922.7914259146414,0.0,523.8347408276886,8.579582398688949,15.064449209975702,0.1513182943954967,1.0
5.0,-1129.4119410893159,0.0,521.1789895602615,7.279080310491675,15.539149970280278,0.15436023070341476,1.0
6.0,-1299.4272311154914,0.0,519.0021574614674,6.139537277690177,16.006168414551304,0.1569045002987262,1.0
7.0,-1439.1208970213547,0.0,517.2093126647649,5.184838387772318,16.43926684532593,0.15984717466977102,1.0
8.0,-1554.4453613012151,0.0,515.7215230269626,4.374673156796785,16.830529108787353,0.16670660950653088,1.0
9.0,-1652.0555705538586,0.0,514.4287042847343,3.753338712844189,17.17902181554263,0.18980844307995653,1.0
10.0,-1741.9556316674625,0.0,513.1296042724789,3.231964110846528,17.511833562182236,0.22693782076397756,1.0
11.0,-1826.7514636070782,0.0,511.80571571789375,2.664800633733652,17.832514452333893,0.26943431959606534,1.0
12.0,-1902.702756579149,0.0,510.64053797548274,2.0727500816952165,18.121717054499126,0.3094821882093054,1.0
13.0,-1965.0681022144981,0.0,509.6962416757024,1.5703482651242753,18.360038924979865,0.381563239298347,1.0
14.0,-2017.227154595185,0.0,508.9084122855047,1.191040690721621,18.55097823563891,0.5824331114805081,1.0
15.0,-2065.7886605669273,0.0,508.19617140607147,0.83313075751004,18.703374942513076,1.0,1.0
16.0,-2100.367973007698,0.0,507.71497404568527,0.4551553507601336,18.765833525441554,1.0,1.0
17.0,-2100.5723483275915,0.0,507.68858706597996,0.2009313456484468,18.73343013515136,1.0,1.0
18.0,-2100.603798307311,0.0,507.69576044484467,0.10059730132082878,18.731930174066658,0.5980121925933843,1.335909607443175
19.0,-2100.6068241942976,0.0,507.7092387306411,0.046700529546016965,18.731576520693537,1.0792228690246217,2.0705325414415707
20.0,-2100.608001054171,0.0,507.7004211686072,0.05156399071949234,18.73207551416984,0.6906974346327581,1.8155896777302647
21.0,-2100.608919282929,0.0,507.7123330974668,0.040997583535590396,18.731878283564352,1.0521958745053632,4.5760003801194555
22.0,-2100.609803549319,0.0,507.69981538614206,0.05081749520547403,18.733030398620176,0.6778141536446848,2.550136557966965
23.0,-2100.610678748993,0.0,507.71266716097375,0.04098667815157041,18.73243346384926,1.0266575528468802,3.4166467954636244
