iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,40.000000000000455,0.0,548.1672360758345,13.959158672105627,14.142135623730951,0.1413623482186536,1.0
2.0,-350.41522355375264,0.0,542.7055122112051,11.941327627670864,14.262603073588693,0.14086959306440922,1.0
3.0,-662.5840359184758,0.0,538.3773868167918,10.220464472753171,14.570613671350266,0.14050320344925624,1.0
4.0,-914.0968378985272,0.0,534.9285273046163,8.747264186220699,14.97182634767718,0.14010915260046738,1.0
5.0,-1117.984004373784,0.0,532.1689842675476,7.502225010682773,15.404238381045248,0.14011788834180794,1.0
6.0,-1284.7531682551453,0.0,529.9435408010052,6.431845974626917,15.833267577625628,0.14249634601226677,1.0
7.0,-1424.1976102920967,0.0,528.1640889375917,5.568834476249879,16.243509777573188,0.1502557118084981,1.0
8.0,-1545.3933259812293,0.0,526.7669134683889,4.812493727761121,16.636524055966916,0.1574687612054643,1.0
9.0,-1649.5070212636551,0.0,525.6623789276672,4.121307491818477,17.001848768949912,0.16377031773712902,1.0
10.0,-1737.8030407380993,0.0,524.787084633741,3.487325453287459,17.334045910302855,0.16908350072215686,1.0
11.0,-1811.8370101599858,0.0,524.0975808525687,2.9429876208457,17.6274417394034,0.1755125510668027,1.0
12.0,-1874.0737216387897,0.0,523.5510597628181,2.477619649884092,17.88343362279782,0.18373645620576495,1.0
13.0,-1926.5983554737286,0.0,523.112796983699,2.077106062834813,18.105557336634828,0.1943763128238785,1.0
14.0,-1971.073563965715,0.0,522.7565242737734,1.735753673096514,18.29737783699629,0.21017557522572602,1.0
15.0,-2009.1600777260555,0.0,522.4619776100469,1.444376291334052,18.46275463589263,0.23413096610506418,1.0
16.0,-2042.17529475841,0.0,522.2137750421127,1.1940788470143944,18.605751138955466,0.27578658398157924,1.0
17.0,-2071.574934267797,0.0,522.0064348605329,0.98934848443521,18.730544392091403,0.38632753775906287,1.0
18.0,-2101.068946647888,0.0,521.7965530267581,0.8316535691835814,18.846808519303114,0.7771303116589231,1.0
19.0,-2137.14561187088,0.0,521.4898536351939,0.5900522631152222,18.96630482784005,1.0,1.0
20.0,-2147.5911383280218,0.0,521.3465968610514,0.2538138830828631,18.9609582010976,1.0,1.0
21.0,-2147.650757307555,0.0,521.412399435728,0.0972136805879736,18.94939175375698,1.0,1.0
22.0,-2147.6565220393904,0.0,521.3799904232692,0.025221780391189885,18.946998115600827,0.7684166134876184,2.7776958945121164
23.0,-2147.6567664489735,0.0,521.3770701809553,0.01195482002214584,18.94823684170318,0.7633638675873369,11.81824797737373
24.0,-2147.656820998086,0.0,521.3810651657445,0.009813845798267322,18.94781089246165,0.8392032217237377,23.057625795543352
25.0,-2147.6568614105745,0.0,521.3772031648592,0.009675529504456631,18.947934308023573,0.784918424420491,28.55129536852909
26.0,-2147.6568981509854,0.0,521.3810646830492,0.00918836639239302,18.94776307251285,0.8455697765881199,27.89906662089102
27.0,-2147.656933845056,0.0,521.377199564563,0.009490564071770891,18.94786785038655,0.7853202324870661,52.84852239571045
28.0,-2147.656969212267,0.0,521.3810614029743,0.009135470499299721,18.947775407016913,0.8450087859670659,28.631093277936593
29.0,-2147.657004473141,0.0,521.377206546459,0.009474055799734626,18.947876355220856,0.7849067043545173,61.1311413614708
30.0,-2147.6570396988654,0.0,521.3810578625737,0.009130730594720096,18.947813545266325,0.8447242494760799,28.7682402010778
31.0,-2147.6570749112975,0.0,521.3772119777609,0.00947242603317049,18.9479118653753,0.7847763661466705,60.3207520269383
32.0,-2147.657110119055,0.0,521.3810550194422,0.009130267383862153,18.9478626589452,0.8446476619373675,28.80081934548063
33.0,-2147.657145324723,0.0,521.3772150969263,0.009472237744269304,18.94796044856013,0.7847434416152305,59.49941044040302
34.0,-2147.6571805296035,0.0,521.3810532621067,0.009130215040686196,18.947918752829146,0.8446287747114697,28.81070961648467
35.0,-2147.6572157340793,0.0,521.3772167707971,0.009472210452519503,18.948017617779104,0.7847353652180696,58.66704681778648
36.0,-2147.6572509383955,0.0,521.3810522888916,0.009130207626117805,18.94798091092959,0.8446241249730865,28.814457537989526
37.0,-2147.6572861426225,0.0,521.3772176568252,0.009472205398196692,18.948081816641235,0.7847333619888934,57.828210821167076
38.0,-2147.6573213468105,0.0,521.3810517807135,0.009130206244899146,18.9480489943519,0.8446229616292847,28.816119622510755
39.0,-2147.6573565509743,0.0,521.3772181294061,0.009472204246863587,18.94815246934261,0.7847328565327122,56.985962830049154
40.0,-2147.6573917551336,0.0,521.3810515283553,0.009130205898589507,18.94812302742413,0.8446226658588415,28.816923329770315
41.0,-2147.6574269592843,0.0,521.3772183877334,0.009472203922216411,18.948229349181478,0.7847327271916373,56.141976025562855
42.0,-2147.657462163434,0.0,521.3810514120581,0.009130205769006377,18.948203050103306,0.8446225897701655,28.81732819960448
43.0,-2147.657497367581,0.0,521.3772185355733,0.009472203792951949,18.948312361484966,0.7847326937735667,55.29711352973747
44.0,-2147.6575325717276,0.0,521.3810513669335,0.00913020569048611,18.94828909070858,0.8446225700440692,28.81753630273156
45.0,-2147.657567775871,0.0,521.3772186265667,0.009472203712439392,18.948401464591193,0.7847326850866496,54.45181173915141
46.0,-2147.6576029800167,0.0,521.3810513587155,0.009130205624711837,18.948381165937864,0.8446225649055431,28.817644859275276
47.0,-2147.657638184161,0.0,521.3772186883496,0.009472203644404603,18.94849663934634,0.7847326828204533,53.60628975129177
48.0,-2147.6576733883085,0.0,521.381051369543,0.00913020556219766,18.94847928491771,0.8446225635629107,28.817702581227852
