iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,60.0,0.0,4336.086440818955,16.98607490227552,17.320508075688775,0.4357510787211339,1.0
2.0,-1298.59814632513,0.0,4333.899462315041,9.691059289345548,18.7568642991638,0.4825633481012497,1.0
3.0,-2089.59495139349,0.0,4332.957074226306,5.224853039150957,20.83876718159383,0.5599514425879178,1.0
4.0,-2545.350715840643,0.0,4332.290316927938,2.6747762737622534,22.320277465973785,0.6641321504505934,1.0
5.0,-2778.0983177140515,0.0,4332.197178556908,1.4037742320993236,23.126084102823185,0.6816254849646546,1.0
6.0,-2857.6793043181387,0.0,4332.021204367854,1.0857085935141495,23.3393134944637,0.6096542966285493,1.0
7.0,-2880.6332910611236,0.0,4332.102964817518,0.8415983350802367,23.39074647405175,0.8729775893459419,1.0
8.0,-2893.5092722599948,0.0,4332.004088440894,0.7653590660915569,23.38162757027268,0.4435260108217391,1.0
9.0,-2894.5509149962672,0.0,4332.06904077148,0.37871216638435334,23.38499762480222,1.0,1.0
10.0,-2895.7464598596925,0.0,4332.081245711998,0.1908644868254544,23.378222791031614,1.0,1.0
11.0,-2895.7767594294855,0.0,4332.0837895716695,0.09695560931535528,23.375963808670555,1.0,1.0
12.0,-2895.7876064677766,0.0,4332.0826988890885,0.0927238139037808,23.37698665176881,1.0,1.0
13.0,-2895.7961411471697,0.0,4332.081861134027,0.07881932260619429,23.379083216346682,1.0,1.0
14.0,-2895.8027951214535,0.0,4332.085815204003,0.016240543375388352,23.38194949286956,1.0,1.0
15.0,-2895.8032928350367,0.0,4332.087931932046,0.0013616640435014683,23.38272809878313,2.186476797228905,37.40385244887698
16.0,-2895.8032948620603,0.0,4332.08793254508,0.0012237334685011507,23.382712592700763,0.6600337606448474,459.8776976609563
17.0,-2895.803295356265,0.0,4332.087910483817,0.00034100917836958644,23.382726430137563,0.0,0.0
