iter,val,proj,gnorm,dnorm,step,maxstep
1.0,1030.0879884954174,1.0,666.911462891641,287.593839016253,0.03130161532739417,0.03130161532739417
2.0,-1152.869035651226,2.0,633.785550811666,203.25643098525745,0.00036015576078147555,0.00036015576078147555
3.0,-1167.728906915751,2.0,633.5939095462983,202.22213535405538,8.172797938390373e-05,8.172797938390373e-05
4.0,-1171.0700908168028,2.0,633.5505551336363,201.69585390527598,0.00010911519665710851,0.00010911519665710851
5.0,-1175.507289639475,2.0,633.4928377435748,201.1734235753578,2.6635605670998145e-05,2.6635605670998145e-05
6.0,-1176.585149702113,2.0,633.4788205630966,200.66062438958576,0.00012312287803461155,0.00012312287803461155
7.0,-1181.5404669451264,2.0,633.4144610913381,200.11723871454205,6.564187118040816e-05,6.564187118040816e-05
8.0,-1184.168604625127,2.0,633.3802980453702,199.49663807751003,4.7949115320086614e-05,4.7949115320086614e-05
9.0,-1186.0765994978901,2.0,633.3555422969063,199.06076450041547,0.0001327752633903523,0.0001327752633903523
10.0,-1191.3353510305228,2.0,633.287340785251,198.50670168335816,0.00010229499879094567,0.00010229499879094567
11.0,-1195.3648087630909,2.0,633.2351215556023,197.84502547804158,6.614811577872034e-05,6.614811577872034e-05
12.0,-1197.9534110482518,2.0,633.201643161834,197.35202110880138,4.032054006299885e-05,4.032054006299885e-05
13.0,-1199.5235828438217,2.0,633.1812755612152,196.97162440285678,2.9223648444683594e-05,2.9223648444683594e-05
14.0,-1200.657279132864,2.0,633.1665433047948,196.5157370207667,1.4136432980687416e-05,1.4136432980687416e-05
15.0,-1201.203178702307,2.0,633.1594524043402,196.01285162884434,6.176000829689071e-05,6.176000829689071e-05
16.0,-1203.5755424419385,2.0,633.1286786169684,195.61882056177316,4.238285845789046e-06,4.238285845789046e-06
17.0,-1203.7377253217605,2.0,633.1265768659161,195.45062097211047,9.770261709282251e-05,9.770261709282251e-05
18.0,-1207.4687757340644,2.0,633.078522844313,194.81617355453278,2.1338754512452876e-06,2.1338754512452876e-06
19.0,-1207.549762829237,2.0,633.0774713330375,194.4594640844496,2.2402953254409533e-06,2.2402953254409533e-06
20.0,-1207.6344777716868,2.0,633.0763701221944,193.98985577732444,3.929622021610117e-05,3.929622021610117e-05
21.0,-1209.1130710018801,2.0,633.0570265393309,193.54477668261958,2.935160054936406e-06,2.935160054936406e-06
22.0,-1209.223019731584,2.0,633.0555880404315,193.17710829031967,8.103220215272458e-06,8.103220215272458e-06
23.0,-1209.5254021921755,2.0,633.0516325473976,192.75400575706817,1.3470988163559893e-05,1.3470988163559893e-05
24.0,-1210.0258810439655,2.0,633.0450603911296,192.3199932923674,0.00011481154254379825,0.00011481154254379825
25.0,-1214.270701230712,2.0,632.9893445394821,191.97337675629595,3.373787655204841e-05,3.373787655204841e-05
26.0,-1215.5139230831169,2.0,632.9731212694809,191.44472781995475,0.00015037924396035164,0.00015037924396035164
27.0,-1221.022588939757,2.0,632.900709097439,190.79002176124462,5.2576749242594324e-05,5.2576749242594324e-05
28.0,-1222.9360748490594,2.0,632.8755990193082,190.39387041838438,7.579654558569995e-05,7.579654558569995e-05
29.0,-1225.682960396553,2.0,632.839561815965,189.7768157363359,0.00035792927946051186,0.00035792927946051186
30.0,-1238.5577466299046,2.0,632.6710593445775,189.02860736606982,6.023204856590627e-05,6.023204856590627e-05
31.0,-1240.709497393022,2.0,632.6429987170386,188.58293910046842,6.417374480927466e-07,6.417374480927466e-07
32.0,-1240.7323197880341,2.0,632.6427005135723,188.232782128541,0.000111842703626733,0.000111842703626733
33.0,-1244.693551304913,2.0,632.5908960639647,187.60188730043123,1.914865999384622e-06,1.914865999384622e-06
34.0,-1244.7609435487757,2.0,632.5900166228917,187.36045902460586,2.3503195746184885e-05,2.3503195746184885e-05
35.0,-1245.58593154351,2.0,632.5792886402164,186.92152666145628,5.4411474282701366e-06,5.4411474282701366e-06
36.0,-1245.7760398052774,2.0,632.5768060711525,186.70272844893952,8.452320945188147e-05,8.452320945188147e-05
37.0,-1248.7214879852604,2.0,632.5385234829486,186.35499864227583,0.0001570359091978149,0.0001570359091978149
38.0,-1254.1721382433443,2.0,632.4675314287418,185.96227658112977,4.1548098433486394e-06,4.1548098433486394e-06
39.0,-1254.3158177213659,2.0,632.4656540724577,185.4862149912479,3.230292956641017e-05,3.230292956641017e-05
40.0,-1255.4270824384212,2.0,632.4511588963459,184.99851759906326,9.897590939855847e-05,9.897590939855847e-05
41.0,-1258.8133390155313,2.0,632.4070545515252,184.4549501186981,7.457281034999315e-06,7.457281034999315e-06
42.0,-1259.0670563491944,2.0,632.4037544619617,184.2169069674012,4.127000855848448e-06,4.127000855848448e-06
43.0,-1259.2071077540277,2.0,632.4019401775345,183.7515539565471,7.337239183396641e-05,7.337239183396641e-05
