iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,199.9999999999709,1.0,3535.583669637589,199.32341463656496,70.71067811865476,0.1207790441594757,0.1207790441594757
2.0,-3946.5333958519914,2.0,3530.6790954472053,147.71539482808356,74.37237567679206,0.0020212271181598504,0.0020212271181598504
3.0,-3990.557598064115,2.0,3530.6347618820646,146.7064395994128,74.46245644215958,0.01877228223892854,0.01877228223892854
4.0,-4387.950671946572,2.0,3530.225058912125,141.2906631838918,75.3314435666577,0.002161011281605587,0.002161011281605587
5.0,-4431.011978831186,2.0,3530.1822021846674,140.1639598615701,75.43323679846723,0.0008252945676086175,0.0008252945676086175
6.0,-4447.214308376817,2.0,3530.1664046525916,139.47583219553584,75.47151597705651,0.0025072559825821783,0.0025072559825821783
7.0,-4495.886187678028,2.0,3530.117803770425,138.40944397344595,75.58857074808489,0.015467794812326466,0.015467794812326466
8.0,-4788.347335194529,2.0,3529.818160589615,134.330791756036,76.32645219540352,0.002863940763769185,0.002863940763769185
9.0,-4839.905125993842,2.0,3529.7669709706643,133.2203376147601,76.46453096081345,7.562404471223581e-06,7.562404471223581e-06
10.0,-4840.03934014088,2.0,3529.766840492537,132.7378903651401,76.46489576153273,0.00031854376645013054,0.00031854376645013054
11.0,-4845.650418722958,2.0,3529.7614882693683,132.1847158937919,76.48003553487588,0.0026399082921368814,0.0026399082921368814
12.0,-4891.678590648808,2.0,3529.7184309126483,131.14967035918173,76.60619541854975,0.00033759498134034376,0.00033759498134034376
13.0,-4897.483721403463,2.0,3529.713123248063,130.6056096667994,76.62210071106526,0.009599494505129287,0.009599494505129287
14.0,-5059.958599657897,2.0,3529.5674452198364,128.15535935807145,77.07628954925289,0.003117206853127605,0.003117206853127605
15.0,-5111.028309972797,2.0,3529.5227080526033,127.1523080221191,77.22478388191676,0.00034845519276682877,0.00034845519276682877
16.0,-5116.6604848641,2.0,3529.517935462879,126.66827446012263,77.24139789037432,0.0023422865167068013,0.0023422865167068013
17.0,-5154.172614217838,2.0,3529.486644055042,125.82138295700656,77.35200041129971,0.0011309877839746397,0.0011309877839746397
18.0,-5172.061461606732,2.0,3529.471415285003,125.23973230043681,77.40552679230673,0.002131869197313193,0.002131869197313193
19.0,-5205.443864733374,2.0,3529.4439059476445,124.48488646732993,77.50552248199809,0.0005845220752800865,0.0005845220752800865
20.0,-5214.4977924789855,2.0,3529.4364934299033,124.0053477488023,77.53296575385893,0.0033617396569982174,0.0033617396569982174
21.0,-5266.057345277062,2.0,3529.393315774304,122.97710689667566,77.68970621353076,0.0002452145086823633,0.0002452145086823633
22.0,-5269.765115668779,2.0,3529.3902950006054,122.60731332496194,77.70114216372383,0.0021923914887781145,0.0021923914887781145
23.0,-5302.666894546128,2.0,3529.3636099769838,121.81949466713891,77.80251943537695,0.0007666917769007667,0.0007666917769007667
24.0,-5314.037957151784,2.0,3529.3546342085333,121.30249314449301,77.83801304098658,0.0008221585995050725,0.0008221585995050725
25.0,-5326.1279302092735,2.0,3529.345333826815,120.77887133975764,77.87612377071385,0.0025403755276290994,0.0025403755276290994
26.0,-5363.114607647702,2.0,3529.3176623804375,119.95025849642037,77.99283098707356,0.00079737178780695,0.00079737178780695
27.0,-5374.580344162925,2.0,3529.30934328673,119.44126693093808,78.02902381089788,0.00021055679838487073,0.00021055679838487073
28.0,-5377.583715567744,2.0,3529.3072269654294,119.10500063927222,78.03845658334788,0.0026290147857231183,0.0026290147857231183
29.0,-5414.805562776979,2.0,3529.281175130547,118.2771017963871,78.15675484976774,0.00041142317647553715,0.00041142317647553715
30.0,-5420.559402081199,2.0,3529.2772813151573,117.81649012217396,78.17527438059582,0.000104223633177958,0.000104223633177958
31.0,-5422.005989798679,2.0,3529.276336664018,117.43814025250315,78.17996725414439,0.0002100968225511415,0.0002100968225511415
32.0,-5424.903136737223,2.0,3529.274508699398,117.0403020539317,78.18942907210568,0.0014784458964704854,0.0014784458964704854
33.0,-5445.1335951324145,2.0,3529.262198867356,116.49823530870802,78.25616332246607,0.0022540771025535175,0.0022540771025535175
34.0,-5475.675280852185,2.0,3529.243806441813,115.76427619047577,78.35707369759002,0.0002710778626698961,0.0002710778626698961
35.0,-5479.3073779837,2.0,3529.24170530517,115.34068595411604,78.36905402383641,0.0002681686498779574,0.0002681686498779574
36.0,-5482.874248274893,2.0,3529.239730004808,114.94358489636623,78.38075305184265,0.00021924530751532038,0.00021924530751532038
37.0,-5485.770455142192,2.0,3529.238193818932,114.55358377464201,78.3901934483977,0.002185016863713843,0.002185016863713843
38.0,-5514.397130520243,2.0,3529.223693355203,113.88044153376792,78.48334672934048,0.0014358230027385842,0.0014358230027385842
39.0,-5532.998411748224,2.0,3529.2139673707825,113.33589198332449,78.54470524766181,0.0008303120181433239,0.0008303120181433239
40.0,-5543.657366025072,2.0,3529.2082096742856,112.92740123996141,78.58023766501641,0.0024798053317304377,0.0024798053317304377
41.0,-5575.22485794875,2.0,3529.1906432029837,112.19034275257779,78.68675601006804,0.00040302712570278523,0.00040302712570278523
42.0,-5580.29617132619,2.0,3529.187947763112,111.83458998640252,78.70407016223113,0.0014760156906203999,0.0014760156906203999
43.0,-5598.73723944214,2.0,3529.1778224823584,111.30639802786709,78.76687913590884,0.0007208624553854902,0.0007208624553854902
44.0,-5607.663502998868,2.0,3529.172765225566,110.86317430183426,78.79721876863773,0.0004558236018036681,0.0004558236018036681
45.0,-5613.264064033501,2.0,3529.1697278407687,110.53047996462776,78.81641237588796,0.0020026828153578316,0.0020026828153578316
