iter,val,proj,gnorm,dnorm,step,maxstep
1.0,103.42790845445916,1.0,73.2691284033873,34.833942406577606,0.157803699875575,0.157803699875575
2.0,-58.901269823978225,16.0,68.88952575439369,22.696129316263267,0.000908834230163983,0.000908834230163983
3.0,-59.36905343428157,2.0,68.87687631874081,22.54765223611234,0.0016253930795335878,0.0016253930795335878
4.0,-60.194236755736654,2.0,68.85455702444587,22.372818700447546,0.0006470005418367382,0.0006470005418367382
5.0,-60.51790833135101,2.0,68.84580129931317,22.236678286736517,0.0043047798428106415,0.0043047798428106415
6.0,-62.63866524132925,2.0,68.78841618115707,21.965837850358305,0.00045006882972003863,0.00045006882972003863
7.0,-62.85573969239533,2.0,68.7825433920617,21.841437049872358,0.006321934132872769,0.006321934132872769
8.0,-65.85553458085298,2.0,68.70134971744369,21.507132618941004,0.02111743645608207,0.02111743645608207
9.0,-75.4510959244285,15.0,68.44160761588782,19.608211027595374,7.199441948095957e-10,7.199441948095957e-10
10.0,-75.45109620123395,2.0,68.4416076085977,19.522812085135975,0.0013389547243455554,0.0013389547243455554
11.0,-75.9608325596974,2.0,68.42821066134007,19.392512186393212,0.0024031456744512732,0.0024031456744512732
12.0,-76.86269158085071,2.0,68.40456591962851,19.22771310258571,0.0010123062524420474,0.0010123062524420474
13.0,-77.23661554043969,2.0,68.39478906601933,19.110489068135212,0.000276823796635131,0.000276823796635131
14.0,-77.33769007443414,2.0,68.39215292189199,19.011987271141333,0.001307120560205222,0.001307120560205222
15.0,-77.80961788951834,2.0,68.37984514094364,18.879834077149923,0.001933996681055212,0.001933996681055212
16.0,-78.4978311215848,2.0,68.36190278805522,18.728546182761356,0.002857580914793339,0.002857580914793339
17.0,-79.49768114035555,2.0,68.33584987151954,18.555113796988685,0.0006753067705528229,0.0006753067705528229
18.0,-79.73004829649955,2.0,68.32981338007218,18.45225577098262,0.00021450538218659623,0.00021450538218659623
19.0,-79.80307073253243,2.0,68.32792107945654,18.35848805287744,0.0037442271456505686,0.0037442271456505686
20.0,-81.0609233134814,2.0,68.29533183956947,18.155047942545664,0.0021934726531817857,0.0021934726531817857
21.0,-81.7825439968799,2.0,68.27665683989443,18.0028956060271,0.0034268220625604372,0.0034268220625604372
22.0,-82.88994465004248,2.0,68.2480200202311,17.820704290493484,0.012950618594167781,0.012950618594167781
23.0,-86.95725435005602,2.0,68.14327548808976,17.35248184967023,0.003305488667065813,0.003305488667065813
24.0,-87.94978570079127,2.0,68.11782435881655,17.18250068894946,0.014932878100560749,0.014932878100560749
25.0,-92.3032490533381,2.0,68.00641940022453,16.686664553682736,0.006292374730052284,0.006292374730052284
26.0,-94.04618647777897,2.0,67.96206532941372,16.44942252104858,0.0010548371416565208,0.0010548371416565208
27.0,-94.3313602686307,2.0,67.95482450961973,16.35767376934519,0.003236917760615634,0.003236917760615634
28.0,-95.1951770062617,2.0,67.93290351040862,16.21299494851487,0.0022003955704028304,0.0022003955704028304
29.0,-95.77253243105633,2.0,67.91830678925598,16.097121924815383,0.0013529696462093149,0.0013529696462093149
30.0,-96.12272103944372,2.0,67.90948305657162,16.00003880158145,0.0019212237098523326,0.0019212237098523326
