iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,300.0,1.0,4333.7271818465915,239.46014859593373,86.60254037844386,0.11971572782134458,0.11971572782134458
2.0,-5605.514390405326,2.0,4327.260531573768,178.2733716737179,90.82937752492678,0.0015289854023953515,0.0015289854023953515
3.0,-5654.046969160147,2.0,4327.2221194400845,177.13768894617326,90.9079679906384,0.001384622588810875,0.001384622588810875
4.0,-5697.443887671194,2.0,4327.187296614311,176.08468092825726,90.97837200656592,0.0016403296998035736,0.0016403296998035736
5.0,-5748.2357643390715,2.0,4327.14724916172,174.97921430841663,91.06232417818863,0.01213159043760136,0.01213159043760136
6.0,-6116.016974692233,2.0,4326.861861879887,170.99114295075108,91.69687319065493,0.001996902217145268,0.001996902217145268
7.0,-6174.310489426658,2.0,4326.817145638354,169.907116252791,91.80300813753874,0.0021868299579129113,0.0021868299579129113
8.0,-6237.332270630752,2.0,4326.7697311102675,168.8967844540436,91.91846893459022,0.002089044737419789,0.002089044737419789
9.0,-6296.82715331894,2.0,4326.72311805284,167.8905292428183,92.02955420896201,0.00029024411668581004,0.00029024411668581004
10.0,-6305.006493977038,2.0,4326.716758744604,167.39807049418877,92.04502209053204,0.0010475697225882724,0.0010475697225882724
11.0,-6334.337686352403,2.0,4326.693066258972,166.70513420417467,92.10033679780071,0.0010076786559326445,0.0010076786559326445
12.0,-6362.319885638572,2.0,4326.670256398675,166.00175543045864,92.15371937931506,0.0014652151292744865,0.0014652151292744865
13.0,-6402.650650394498,2.0,4326.637624645218,165.21842556283133,92.23071272079336,0.0017143293343041353,0.0017143293343041353
14.0,-6449.385244717909,2.0,4326.599451289604,164.28519697222262,92.32019120671673,0.0023508470277795158,0.0023508470277795158
15.0,-6512.720115584176,2.0,4326.548805723303,163.2132082694437,92.44374980168656,0.005901577881068496,0.005901577881068496
16.0,-6669.224893539242,2.0,4326.4262179723,161.30065460007435,92.75484670303324,0.0026272222305152074,0.0026272222305152074
17.0,-6737.445648161782,2.0,4326.373799597412,160.22878103749488,92.89465176435316,0.002666498825484839,0.002666498825484839
18.0,-6805.767598747596,2.0,4326.3224502895155,159.16531878199865,93.03589587195704,0.0028141229547523983,0.0028141229547523983
19.0,-6876.911862889567,2.0,4326.270171955003,158.09188799065737,93.1860969423431,0.002842214728638389,0.002842214728638389
20.0,-6947.799549120071,2.0,4326.2192665740085,157.04005759532154,93.33718679089834,0.003059956342485478,0.003059956342485478
21.0,-7023.095544031938,2.0,4326.163479594319,155.96320681999222,93.50115194473182,0.0028161902815309584,0.0028161902815309584
22.0,-7091.458835668425,2.0,4326.111285484438,154.95054002889177,93.65150907734287,0.0032510653566256015,0.0032510653566256015
23.0,-7169.3347732802795,2.0,4326.05313311846,153.86619517763435,93.82643549577348,0.0028930557962773347,0.0028930557962773347
24.0,-7237.686687317066,2.0,4326.003228483818,152.8776560135719,93.98153614431382,0.003494725336561313,0.003494725336561313
25.0,-7319.163636671932,2.0,4325.9451105650105,151.78447756424103,94.17036563216435,0.0005819327348045045,0.0005819327348045045
26.0,-7332.565068749245,2.0,4325.935776535417,151.3275739981052,94.20155468617763,0.00046671549091643124,0.00046671549091643124
27.0,-7343.249411649449,2.0,4325.928115015942,150.92091951579934,94.22659755409218,2.3577556306081473e-05,2.3577556306081473e-05
28.0,-7343.786431823857,2.0,4325.9277342091345,150.57250460406394,94.22786297883866,0.003079301722875071,0.003079301722875071
29.0,-7413.452883257531,2.0,4325.879604490239,149.4882663012079,94.39411223676338,0.00015478536424986733,0.00015478536424986733
30.0,-7416.911464730161,2.0,4325.877163383369,149.13370939055568,94.40247639586234,0.00045453073388292267,0.00045453073388292267
31.0,-7427.017466970108,2.0,4325.869823170901,148.70825311560517,94.4268254925007,0.0001816165636982363,0.0001816165636982363
32.0,-7431.03326122486,2.0,4325.866980325397,148.37209671477527,94.43646250969697,0.0021895425023731986,0.0021895425023731986
33.0,-7479.161799892405,2.0,4325.833294020334,147.59865141297215,94.55205385597229,0.00030591926411293,0.00030591926411293
34.0,-7485.8249718523,2.0,4325.828749956526,147.09564469851534,94.56821961479402,0.0036389704080874805,0.0036389704080874805
35.0,-7564.364081685082,2.0,4325.77406484358,146.0426698731838,94.75963549690398,0.00015789667290154116,0.00015789667290154116
36.0,-7567.731410124077,2.0,4325.771777966455,145.68082345685087,94.7678677292217,0.0013130784868837818,0.0013130784868837818
37.0,-7595.573707980511,2.0,4325.752762745168,145.20575550287552,94.83649103886472,9.220124832286079e-05,9.220124832286079e-05
38.0,-7597.517623391672,2.0,4325.7514337529165,144.8873392434034,94.84131103498369,0.001210056863865883,0.001210056863865883
39.0,-7622.898851010512,2.0,4325.733557140577,144.34060738324064,94.90471646386192,0.0014233806395824464,0.0014233806395824464
40.0,-7652.525661054009,2.0,4325.713225199411,143.74532456012335,94.97949936173488,0.0013762628648791065,0.0013762628648791065
41.0,-7680.93680079843,2.0,4325.6936020853045,143.21904614434047,95.05129658297541,0.0002815411615737328,0.0002815411615737328
42.0,-7686.710607234883,2.0,4325.689681067373,142.87731238289675,95.06599277343773,0.0007271176101736325,0.0007271176101736325
43.0,-7701.5467590038315,2.0,4325.67929894319,142.53645552426048,95.10365453352183,0.00043586275582388646,0.00043586275582388646
44.0,-7710.399475728249,2.0,4325.673099895374,142.1531630095066,95.12607417441164,0.0005337925430318837,0.0005337925430318837
45.0,-7721.182295538019,2.0,4325.665750770302,141.8081447852925,95.15329658035785,0.0027441464237792606,0.0027441464237792606
