iter,val,proj,gnorm,dnorm,xnorm,step,maxstep
1.0,150.00000000000045,1.0,55.834771227284534,27.086474831400558,61.237243569579455,0.5037477633593805,0.8046987195118969
2.0,-34.79410380973627,1.0,48.90615403192867,2.470406952232209,61.52279987081616,12.192720074768477,12.192720074768477
3.0,-92.99647815129015,17.0,49.50293708524002,7.920240441822463,32.16383596744038,0.18241629337404586,0.18241629337404586
4.0,-102.46478717132823,2.0,49.150180795527895,5.2549484596758065,32.005360387920334,0.2352089619670035,0.2352089619670035
5.0,-107.7298732453504,2.0,48.98788888526746,3.430263546926605,31.766901377253582,1.0152794577936906,1.0532390719799563
6.0,-113.70312170517582,1.0,48.98959874720995,3.4966564186351428,30.553750448184825,0.8620723198021982,1.7085531708828903
7.0,-118.97323105144596,1.0,48.94150257579154,3.2410342664956335,28.401737717478504,0.37079672840806105,0.37079672840806105
8.0,-122.14383182555122,2.0,48.9058053949908,2.411629451998182,27.788462887063776,0.1300573042198192,0.1300573042198192
9.0,-122.89673670296065,2.0,48.90567030067839,2.3893596716909244,27.546032873316737,0.2552443577804308,0.2552443577804308
10.0,-124.34672178458624,2.0,48.90602589382443,2.369438319787927,27.068597595750514,0.2969654845569929,0.2969654845569929
11.0,-126.01144105999327,2.0,48.90649952110757,2.3619721384379306,26.510466382381416,0.04324167869881972,0.04324167869881972
12.0,-126.25266203184094,2.0,48.906535067607955,2.3593044782240864,26.429142842866458,0.4288178440183601,0.4288178440183601
13.0,-128.63693836469776,2.0,48.90697447725162,2.3532210051647433,25.630548063858186,0.1436695506348152,0.1436695506348152
14.0,-129.43234621356459,2.0,48.907038578936145,2.3500521499576337,25.36641991686339,0.1437105021954404,0.1437105021954404
15.0,-130.22578574997664,2.0,48.90710509944879,2.3465866115129126,25.10434363726387,0.12884991887298933,0.12884991887298933
16.0,-130.9350719719356,2.0,48.9071686080397,2.3430460566071507,24.87132728778912,0.1933245546112676,0.1933245546112676
17.0,-131.99583363861706,2.0,48.90728053664346,2.338627361655623,24.525201303076262,0.07920523736318197,0.07920523736318197
18.0,-132.42892860917613,2.0,48.90732597939522,2.335489968905219,24.384863065305886,0.22283320735829293,0.22283320735829293
19.0,-133.64350772409847,3.0,48.90748258719049,2.3281612136006085,23.993849356756414,0.04448038685309876,0.04448038685309876
20.0,-133.8845658317798,2.0,48.90751105156526,2.325285231947326,23.91674131218946,0.12676619114369414,0.12676619114369414
21.0,-134.5696043652091,2.0,48.90761107694354,2.320741936196811,23.698323762830483,0.07461128213591281,0.07461128213591281
22.0,-134.97132100837615,2.0,48.90767669280835,2.317177930259869,23.570971090123653,0.1504445215570051,0.1504445215570051
23.0,-135.77854615975298,2.0,48.90783483601604,2.3120577956368753,23.316474952125816,0.035026007774861034,0.035026007774861034
24.0,-135.96575360011946,2.0,48.90787247246498,2.3092138533428566,23.25782274171166,0.03995794912403043,0.03995794912403043
25.0,-136.1787862194463,2.0,48.9079178600075,2.3061485706826312,23.191139595339955,0.069805898192291,0.069805898192291
26.0,-136.54989422151465,2.0,48.90800443595425,2.302257371227237,23.075206000591013,0.09458851071844741,0.09458851071844741
27.0,-137.0509795460149,2.0,48.9081344683526,2.29769290438526,22.919333829564057,0.0024079004604823564,0.0024079004604823564
28.0,-137.06369162542876,2.0,48.90813779597456,2.2954734987107104,22.915391678160713,0.06524376529496448,0.06524376529496448
29.0,-137.40732653745988,2.0,48.90823236004052,2.291398286456215,22.808835667548298,0.13022138080823928,0.13022138080823928
