iter,val,proj,gnorm,dnorm,step,maxstep
1.0,18762.84219999997,1.0,6888.901369613446,781.933612565783,0.01473208073308842,0.01473208073308842
2.0,9798.694506549225,2.0,6884.740227179487,773.9996694113878,0.00034419656619086216,0.00034419656619086216
3.0,9592.514442043634,2.0,6884.653901972992,773.1868434933092,3.4826641813423095e-05,3.4826641813423095e-05
4.0,9571.69465087029,2.0,6884.645205102934,772.5088440937964,0.00013976846305903902,0.00013976846305903902
5.0,9488.288199812778,2.0,6884.610528241813,771.7954430195949,0.0008019550884673357,0.0008019550884673357
6.0,9010.692048483157,2.0,6884.412055014289,770.862868853611,6.6737806670711e-05,6.6737806670711e-05
7.0,8971.035173387769,2.0,6884.395756387923,770.2451161114496,1.691492102197904e-05,1.691492102197904e-05
8.0,8960.99997540655,2.0,6884.39165032489,769.6462500149996,0.00017057196921766086,0.00017057196921766086
9.0,8859.965271755376,2.0,6884.35028835382,768.994974147608,1.1591217955204847e-05,1.1591217955204847e-05
10.0,8853.110787777929,2.0,6884.347500690798,768.4075364265609,0.0001517942337673532,0.0001517942337673532
11.0,8763.487380450053,2.0,6884.31119909965,767.7744473806706,0.00013590588499121954,0.00013590588499121954
12.0,8683.376703457332,2.0,6884.278759842981,767.1490240529479,6.729552319261733e-05,6.729552319261733e-05
13.0,8643.772783936904,2.0,6884.262868722915,766.5545551819266,2.8689496644394907e-05,2.8689496644394907e-05
14.0,8626.914790139803,2.0,6884.256163427716,765.9868207393229,8.815777061675971e-05,8.815777061675971e-05
15.0,8575.190624438248,2.0,6884.235595129524,765.410758036864,0.0003248146318723541,0.0003248146318723541
16.0,8384.912299573058,2.0,6884.159772538765,764.743928341489,1.083466211394188e-05,1.083466211394188e-05
17.0,8378.575845761989,2.0,6884.1572504712185,764.2021738802373,1.3209845470139635e-05,1.3209845470139635e-05
18.0,8370.861255772186,2.0,6884.154179673439,763.6759407866306,6.649928780419447e-05,6.649928780419447e-05
19.0,8332.079446357522,2.0,6884.138759389402,763.1124805690127,5.356019407914624e-05,5.356019407914624e-05
20.0,8300.889579444556,2.0,6884.1264652602085,762.5586670425542,8.014352850241136e-05,8.014352850241136e-05
21.0,8254.287377753404,2.0,6884.10802124378,761.9970752048258,0.00016102024193394307,0.00016102024193394307
22.0,8160.796341540234,2.0,6884.071344541625,761.4187490621346,8.393005986372074e-06,8.393005986372074e-06
23.0,8155.930434830028,2.0,6884.069451608061,760.8927269090608,4.020684761396198e-06,4.020684761396198e-06
24.0,8153.602630532798,2.0,6884.068553654533,760.3784529018158,9.95727291762181e-06,9.95727291762181e-06
25.0,8147.84559426659,2.0,6884.06631081298,759.8557673780272,5.31539237326126e-06,5.31539237326126e-06
26.0,8144.776592773807,2.0,6884.065120820345,759.3483680664641,6.0114682536681925e-05,6.0114682536681925e-05
27.0,8110.114370491756,2.0,6884.05169465177,758.824852129324,0.00012926455496432246,0.00012926455496432246
28.0,8035.684176264091,2.0,6884.022742070095,758.2699917135703,0.00014875578686868664,0.00014875578686868664
29.0,7950.156576523623,2.0,6883.989666684866,757.7164080229833,1.6340893375692393e-05,1.6340893375692393e-05
30.0,7940.77474765732,2.0,6883.986058898766,757.2094467066214,0.00016516519711044913,0.00016516519711044913
31.0,7846.078286469841,2.0,6883.949794196803,756.6671412076244,1.2086187171852376e-05,1.2086187171852376e-05
32.0,7839.158418053528,2.0,6883.947145315669,756.1718431238223,3.946550114432631e-05,3.946550114432631e-05
33.0,7816.592415623505,2.0,6883.938502508194,755.6612469971192,2.81218452512037e-05,2.81218452512037e-05
34.0,7800.534274385878,2.0,6883.932350093273,755.1599947901464,8.229145386660739e-05,8.229145386660739e-05
35.0,7753.607100380919,2.0,6883.91448535322,754.655876657002,4.348386222865026e-07,4.348386222865026e-07
36.0,7753.3594574222225,2.0,6883.9143902360265,754.1833175797453,6.482235944874685e-06,6.482235944874685e-06
37.0,7749.672415891371,2.0,6883.912980651632,753.7024678860021,8.480365527399156e-05,8.480365527399156e-05
38.0,7701.499157645041,2.0,6883.894588625219,753.2060948185488,1.457753526302523e-05,1.457753526302523e-05
39.0,7693.22906625981,2.0,6883.891417467308,752.7237070912506,9.601598057631311e-06,9.601598057631311e-06
40.0,7687.788880050146,2.0,6883.889338184446,752.23433295417,1.52292207333354e-07,1.52292207333354e-07
41.0,7687.702704518961,2.0,6883.889305524195,751.7478845290156,0.00011702578487636962,0.00011702578487636962
42.0,7621.57026596184,2.0,6883.864359094608,751.2269693086373,0.00010639115178895333,0.00010639115178895333
43.0,7561.530709045437,2.0,6883.841921052211,750.7170052704597,1.1006331740930129e-05,1.1006331740930129e-05
44.0,7555.327819644677,2.0,6883.839613858695,750.2571825733554,5.9726875208482205e-06,5.9726875208482205e-06
45.0,7551.965882891389,2.0,6883.838362849436,749.8016660590865,2.0613493891362804e-06,2.0613493891362804e-06
46.0,7550.806987563359,2.0,6883.837929610431,749.3249075799324,5.6358167643051476e-06,5.6358167643051476e-06
47.0,7547.642549064985,2.0,6883.836756814683,748.846964062376,1.2276920376876558e-06,1.2276920376876558e-06
48.0,7546.95409420802,2.0,6883.83650386103,748.3695752689434,6.275977667350924e-05,6.275977667350924e-05
49.0,7511.805527022014,2.0,6883.823703493975,747.8807577414516,1.5961572521510156e-05,1.5961572521510156e-05
50.0,7502.877841731926,2.0,6883.820476448783,747.4321758861089,1.1388132930140321e-05,1.1388132930140321e-05
51.0,7496.515821641784,2.0,6883.81816473821,746.9542125877382,2.1050151372686213e-05,2.1050151372686213e-05
52.0,7484.771141030484,2.0,6883.813935580741,746.4928588854897,9.577655542473162e-06,9.577655542473162e-06
53.0,7479.433988289726,2.0,6883.811994412236,746.0164260822405,6.598442299500381e-06,6.598442299500381e-06
54.0,7475.761693070934,2.0,6883.81067067863,745.5383144928948,4.0826366730027956e-05,4.0826366730027956e-05
55.0,7453.069479534184,2.0,6883.802414557188,745.0535594597295,9.316955580008554e-05,9.316955580008554e-05
56.0,7401.3516421173335,2.0,6883.78369623775,744.5559215471774,6.852552787710388e-05,6.852552787710388e-05
57.0,7363.3641440421925,2.0,6883.770076810597,744.0696740041896,5.2962708396556766e-06,5.2962708396556766e-06
58.0,7360.431921648102,2.0,6883.769025292306,743.6224377490637,5.221276445429166e-05,5.221276445429166e-05
59.0,7331.55992000187,2.0,6883.758648599325,743.1422089230066,2.522778472799467e-05,2.522778472799467e-05
60.0,7317.627688584151,2.0,6883.753688157788,742.6723200541069,2.5802842534608417e-05,2.5802842534608417e-05
61.0,7303.395893287503,2.0,6883.748643835007,742.2156609845712,1.6098723120677436e-05,1.6098723120677436e-05
62.0,7294.5273924409485,2.0,6883.745514108633,741.7725159885233,5.027589475357491e-05,5.027589475357491e-05
63.0,7266.864551975705,2.0,6883.735655499692,741.2973355881076,6.741412788694065e-06,6.741412788694065e-06
64.0,7263.160004235171,2.0,6883.734347498619,740.8392911071145,4.087953901335886e-06,4.087953901335886e-06
65.0,7260.91636184667,2.0,6883.733565230489,740.3951393939988,5.273326665533499e-06,5.273326665533499e-06
66.0,7258.0256066154325,2.0,6883.732557252364,739.9485982185805,4.726882084804657e-05,4.726882084804657e-05
67.0,7232.145049678176,2.0,6883.723649535959,739.4814962895723,2.2873640825704564e-07,2.2873640825704564e-07
68.0,7232.019969094414,2.0,6883.723606094125,739.0509922033392,3.585197436729816e-05,3.585197436729816e-05
69.0,7212.437894014278,2.0,6883.7167510408635,738.5869343684641,4.384443019125167e-05,4.384443019125167e-05
70.0,7188.520502759813,2.0,6883.708409315128,738.1458406812316,6.111524874287218e-05,6.111524874287218e-05
71.0,7155.221703929303,2.0,6883.696707523509,737.715664913933,1.5347338758073524e-05,1.5347338758073524e-05
72.0,7146.869333433409,2.0,6883.693813409916,737.2854229203393,4.001770091592825e-05,4.001770091592825e-05
73.0,7125.116294156971,2.0,6883.686242537038,736.8273200880137,4.983120293769362e-05,4.983120293769362e-05
74.0,7098.0624809706715,2.0,6883.6768504766105,736.386412432972,3.725802133174313e-07,3.725802133174313e-07
75.0,7097.860443795529,2.0,6883.676779644077,735.9365087525088,6.285987446769314e-05,6.285987446769314e-05
76.0,7063.815801895529,2.0,6883.6648988451125,735.4717591490407,3.932047190289368e-05,3.932047190289368e-05
77.0,7042.546788952051,2.0,6883.657547236461,735.0149188039609,4.8959797916285247e-05,4.8959797916285247e-05
78.0,7016.096664541801,2.0,6883.648493081282,734.585903850845,0.00019812429333540305,0.00019812429333540305
79.0,6909.1897132249505,2.0,6883.611622056321,734.093614093431,3.0813233626889426e-06,3.0813233626889426e-06
80.0,6907.529209300243,2.0,6883.611055382193,733.6689824353837,5.3154286602795295e-05,5.3154286602795295e-05
81.0,6878.918138345485,2.0,6883.601322117822,733.2501147022946,2.4137410681188326e-05,2.4137410681188326e-05
82.0,6865.940581975716,2.0,6883.596905639492,732.8108043899529,2.4523381264279437e-05,2.4523381264279437e-05
83.0,6852.771302436493,2.0,6883.5924671268,732.3726296256856,8.829284349924933e-07,8.829284349924933e-07
84.0,6852.297726485092,2.0,6883.592308098575,731.9377092787391,1.8579377906581417e-05,1.8579377906581417e-05
85.0,6842.344179766624,2.0,6883.588981667041,731.5132860447999,4.746102356858649e-05,4.746102356858649e-05
86.0,6816.947461554635,2.0,6883.580532958462,731.0658583966011,4.150213177165997e-05,4.150213177165997e-05
87.0,6794.766520219026,2.0,6883.573150754395,730.6218068791493,2.8084119172182783e-06,2.8084119172182783e-06
88.0,6793.267367640561,2.0,6883.572654338849,730.2281481826628,9.157711129366983e-06,9.157711129366983e-06
89.0,6788.384180971618,2.0,6883.5710355102165,729.8026430479775,3.3290005743061505e-05,3.3290005743061505e-05
90.0,6770.653639074364,2.0,6883.5650991385255,729.3730969940947,3.6422463418082226e-05,3.6422463418082226e-05
91.0,6751.277562807845,2.0,6883.5586476286735,728.9395075135542,3.785243179860902e-06,3.785243179860902e-06
92.0,6749.266264643411,2.0,6883.557981687837,728.5134397316368,3.541885003153264e-05,3.541885003153264e-05
93.0,6730.4684770851745,2.0,6883.551771624409,728.0822122310889,1.5956736445724923e-05,1.5956736445724923e-05
94.0,6722.00977708416,2.0,6883.549000312152,727.6516557347235,3.930039669355314e-06,3.930039669355314e-06
