iter,val,proj,gnorm,dnorm,step,maxstep
1.0,1418.1329110000006,1.0,277.87234667414805,136.9335752574475,0.15898785667578466,0.15898785667578466
2.0,-1102.6193714077954,316.0,259.7279466456543,86.2692833155234,7.02691223390545e-07,7.02691223390545e-07
3.0,-1102.6246011062549,9.0,259.72790857422086,86.03135646760846,0.0016977400912513698,0.0016977400912513698
4.0,-1115.1720790673244,2.0,259.6365330610429,85.75338746890888,0.0001430092134005013,0.0001430092134005013
5.0,-1116.2235899119523,2.0,259.6288762776562,85.70328737596674,0.0007179210693795825,0.0007179210693795825
6.0,-1121.4935399338565,2.0,259.5904998727353,85.5696395418812,0.00036103962568147864,0.00036103962568147864
7.0,-1124.1363200969681,2.0,259.5712549536983,85.48820728709103,7.238265234762075e-05,7.238265234762075e-05
8.0,-1124.6652769142165,2.0,259.56740302258345,85.44876760752301,0.00021742339061627282,0.00021742339061627282
9.0,-1126.2524990643642,2.0,259.55584422812376,85.38834984087313,0.0005819435752279578,0.0005819435752279578
10.0,-1130.493453922043,2.0,259.52495849733083,85.27532059372933,0.0002192272262634206,0.0002192272262634206
11.0,-1132.0873517563532,2.0,259.51335060768474,85.21495286346801,0.0003336644304993456,0.0003336644304993456
12.0,-1134.5096003363842,2.0,259.49570952241845,85.13870433146583,0.00011521555706248586,0.00011521555706248586
13.0,-1135.3446702064239,2.0,259.489627864065,85.09364005975873,0.00035875804289919893,0.00035875804289919893
14.0,-1137.9416222060372,2.0,259.4707140854718,85.01347953590596,0.000962445975481408,0.000962445975481408
15.0,-1144.8918353219924,2.0,259.4200926192085,84.84682322656631,0.0005971254408843259,0.0005971254408843259
16.0,-1149.1883612553665,2.0,259.38879967568033,84.73311184902916,0.0012043746104658483,0.0012043746104658483
17.0,-1157.8266106059891,2.0,259.32588197816364,84.53296653424651,0.00045570062380210396,0.00045570062380210396
18.0,-1161.081713673294,2.0,259.30217416650265,84.4403299557353,0.0014554321999068263,0.0014554321999068263
19.0,-1171.4464490740284,2.0,259.2266801325033,84.20578061322894,0.00023194160263613023,0.00023194160263613023
20.0,-1173.090735835427,2.0,259.21470455277046,84.14569770156102,0.0011669629949874751,0.0011669629949874751
21.0,-1181.3452927262733,2.0,259.15458133797296,83.95341918715663,4.7950348170451445e-08,4.7950348170451445e-08
22.0,-1181.3456306887829,2.0,259.154578876546,83.92654190625957,0.0002351589301933998,0.0002351589301933998
23.0,-1183.0016835635834,2.0,259.1425170826556,83.86651258975657,0.00031432647269001574,0.00031432647269001574
24.0,-1185.211943303435,2.0,259.12641830651455,83.79542769601935,1.1011382435363102e-05,1.1011382435363102e-05
25.0,-1185.2892609223045,2.0,259.1258551478975,83.76716805134397,2.2182547782077526e-05,2.2182547782077526e-05
26.0,-1185.4449115935358,2.0,259.1247214007626,83.73778335641425,0.0006773201157860175,0.0006773201157860175
27.0,-1190.1915895827424,2.0,259.09014612618193,83.61592275277786,0.0003171642813011142,0.0003171642813011142
28.0,-1192.4084922277452,2.0,259.0739981846907,83.54488037634387,2.8552085183190054e-07,2.8552085183190054e-07
29.0,-1192.4104850905878,3.0,259.0739836685822,83.49175132456355,0.002003094533159834,0.002003094533159834
30.0,-1206.3503558432776,2.0,258.9724289262881,83.18538996242764,0.002454994876761449,0.002454994876761449
31.0,-1223.3035362322207,2.0,258.8489265878261,82.81811047360635,0.0001660810584540518,0.0001660810584540518
32.0,-1224.442501392985,2.0,258.8406308904091,82.76970925063793,0.0002495791523211801,0.0002495791523211801
33.0,-1226.151967856982,2.0,258.82817956218673,82.70983220033452,0.0001667172144863462,0.0001667172144863462
34.0,-1227.2923075701792,2.0,258.8198734650058,82.66147320782281,0.0003341555599176894,0.0003341555599176894
35.0,-1229.5749285512175,2.0,258.80324658638466,82.59010006018693,0.0014305862951269406,0.0014305862951269406
36.0,-1239.321487726559,2.0,258.73224701758545,82.36803855077908,4.639115357715027e-05,4.639115357715027e-05
37.0,-1239.6362160483113,2.0,258.72995458580925,82.33685809946219,0.0002933778190151068,0.0002933778190151068
38.0,-1241.624643172404,2.0,258.7154706819723,82.27174206535469,0.0002555136578414408,0.0002555136578414408
39.0,-1243.353754986112,2.0,258.70287544788823,82.21191566420387,0.00017068926481473467,0.00017068926481473467
40.0,-1244.5072455101672,2.0,258.69447302690827,82.16377021192987,0.001115181585201994,0.001115181585201994
41.0,-1252.0287224688027,2.0,258.63968050314975,81.98677560791991,8.632974887790471e-05,8.632974887790471e-05
42.0,-1252.6089748352188,2.0,258.6354537752081,81.95048504591065,0.0009535750075308961,0.0009535750075308961
43.0,-1259.007997132655,2.0,258.5888384031084,81.79630449280376,0.0006989901334629782,0.0006989901334629782
44.0,-1263.681970840923,2.0,258.55479067193926,81.67719786334288,0.0007035173664064464,0.0007035173664064464
45.0,-1268.3725111644208,2.0,258.52062249292067,81.55782934036253,8.829579001764552e-05,8.829579001764552e-05
46.0,-1268.9597834606147,2.0,258.51634465390015,81.52188286994011,8.838571690563897e-05,8.838571690563897e-05
47.0,-1269.5471357592214,2.0,258.51206610726524,81.48594348642916,0.00035407990876307015,0.00035407990876307015
48.0,-1271.8975220454595,2.0,258.49494412308616,81.41420599987742,0.0002663352335194455,0.0002663352335194455
49.0,-1273.6624752800726,2.0,258.4820867518429,81.35441592420547,0.00026697148221329514,0.00026697148221329514
50.0,-1275.4290464882852,2.0,258.4692173584698,81.29463267566013,0.001703862752644028,0.001703862752644028
51.0,-1286.6736894199175,2.0,258.387294553283,81.04200627695856,0.00018115111125584978,0.00018115111125584978
52.0,-1287.8632767968447,2.0,258.3786289671684,80.99431030987148,3.903406236891056e-06,3.903406236891056e-06
53.0,-1287.8888833648389,2.0,258.378442432294,80.97035411535298,0.0008144143238111849,0.0008144143238111849
54.0,-1293.2247541033275,2.0,258.3395699633048,80.83817868353987,8.961459463735024e-07,8.961459463735024e-07
55.0,-1293.2306102435077,2.0,258.3395273027141,80.8147767193224,0.0018377570462925427,0.0018377570462925427
56.0,-1305.2148575936517,2.0,258.2522158772529,80.54690015132684,0.00027876601335097815,0.00027876601335097815
57.0,-1307.0230212177148,2.0,258.2390444141883,80.48704884937872,0.0007468526208949622,0.0007468526208949622
58.0,-1311.858280016385,2.0,258.2038210900179,80.36534482495948,0.0011285807064470774,0.0011285807064470774
59.0,-1319.1405488114315,2.0,258.1507722518163,80.19360171675815,9.473921058337489e-05,9.473921058337489e-05
60.0,-1319.7497705182377,2.0,258.14633464539264,80.1586342073844,0.0002844326815375344,0.0002844326815375344
61.0,-1321.5769389088255,2.0,258.1330249776593,80.09873136837294,0.0009527036231232156,0.0009527036231232156
62.0,-1327.6845173370657,2.0,258.0885337497614,79.95112312123996,9.578334063018886e-05,9.578334063018886e-05
63.0,-1328.2967337520677,2.0,258.0840742901276,79.91631853600806,0.0003906400176811984,0.0003906400176811984
64.0,-1330.790802599813,2.0,258.06590648658647,79.84293258010284,0.001054742057290148,0.001054742057290148
65.0,-1337.5088549996872,2.0,258.0169680631225,79.68285583345012,0.00019387676174158498,0.00019387676174158498
66.0,-1338.7396523075886,2.0,258.00800283984177,79.63560369550403,0.0004872002319486531,0.0004872002319486531
67.0,-1341.8281600654927,2.0,257.9855052199425,79.55020140328755,0.0008811937953119815,0.0008811937953119815
68.0,-1347.4005384789652,2.0,257.94491386818663,79.41375977617012,3.9591803768790194e-05,3.9591803768790194e-05
69.0,-1347.6502178942828,2.0,257.94309521849186,79.3882158478298,1.8340839599920147e-05,1.8340839599920147e-05
70.0,-1347.765809096235,2.0,257.9422533683886,79.36544751916577,6.84586476578888e-05,6.84586476578888e-05
71.0,-1348.1969973540818,2.0,257.93911332122065,79.33624393985423,7.494683590735037e-06,7.494683590735037e-06
72.0,-1348.244170398998,2.0,257.938769827633,79.3149593806678,6.404690510388845e-07,6.404690510388845e-07
73.0,-1348.2481994998034,2.0,257.93874049217516,79.29455741603252,2.0574250951257313e-07,2.0574250951257313e-07
74.0,-1348.2494931317106,2.0,257.93873107423906,79.27420382628269,7.106209546067726e-07,7.106209546067726e-07
75.0,-1348.253958955006,2.0,257.93869856496485,79.25377730642144,2.5893688368598626e-08,2.5893688368598626e-08
76.0,-1348.2541215974306,2.0,257.9386973811055,79.23343142602968,1.5066590866307557e-07,1.5066590866307557e-07
77.0,-1348.2550674683507,2.0,257.93869049682155,79.21306125794712,5.422944553998816e-08,5.422944553998816e-08
78.0,-1348.2554077423256,2.0,257.9386880204475,79.19269540504665,6.16172504034313e-08,6.16172504034313e-08
79.0,-1348.2557941738432,2.0,257.9386852084135,79.17232051476503,6.950349397833548e-08,6.950349397833548e-08
80.0,-1348.2562298395387,2.0,257.93868203840134,79.15193625429212,2.5026036015504684e-07,2.5026036015504684e-07
81.0,-1348.2577977276333,3.0,257.9386706310951,79.1111290045573,4.748513225083335e-08,4.748513225083335e-08
82.0,-1348.258094916684,2.0,257.938668469265,79.09072304610895,3.2983350495556167e-08,3.2983350495556167e-08
83.0,-1348.2583012388259,2.0,257.9386669685614,79.07031068675361,6.165241361356809e-09,6.165241361356809e-09
84.0,-1348.258339784622,2.0,257.9386666882206,79.04989348922231,8.793024359025894e-09,8.793024359025894e-09
85.0,-1348.2583947312223,2.0,257.9386662886345,79.02946762657922,4.3305418412765836e-08,4.3305418412765836e-08
86.0,-1348.2586652019918,2.0,257.9386643218803,79.0090289997551,1.836654912260822e-09,1.836654912260822e-09
87.0,-1348.258676667173,2.0,257.9386642385178,78.98858740533514,1.8940452686463503e-09,1.8940452686463503e-09
88.0,-1348.258688484496,2.0,257.9386641526028,78.96813745084603,3.143257428622833e-09,3.143257428622833e-09
89.0,-1348.2587080857465,2.0,257.93866401010973,78.94767897612205,1.4839188417947575e-09,1.4839188417947575e-09
90.0,-1348.25871733462,6.0,257.9386639428804,78.84526277453723,1.0028101829178996e-09,1.0028101829178996e-09
91.0,-1348.258723568666,215.0,257.9386638975866,74.2520604282819,5.481164129607431e-10,5.481164129607431e-10
92.0,-1348.2587265906313,27.0,257.93866387613,73.66388083452146,5.93577490890927e-10,5.93577490890927e-10
93.0,-1348.2587298116014,4.0,257.93866385333604,73.5955604365376,1.1546091417585158e-09,1.1546091417585158e-09
94.0,-1348.2587360653179,2.0,257.93866380909725,73.57276579236402,1.412271287301344e-09,1.412271287301344e-09
95.0,-1348.2587437098737,3.0,257.93866375502677,73.5271449730252,5.901162674104121e-10,5.901162674104121e-10
96.0,-1348.2587469001846,2.0,257.9386637324673,73.50431873258394,4.199355614325268e-09,4.199355614325268e-09
97.0,-1348.2587695888205,2.0,257.93866357205195,73.48148145900038,2.206915289325866e-09,2.206915289325866e-09
98.0,-1348.2587815051202,2.0,257.93866348781114,73.4586338542482,5.846128279191353e-09,5.846128279191353e-09
99.0,-1348.2588130518288,2.0,257.93866326482504,73.43577519318428,8.511928095423975e-09,8.511928095423975e-09
100.0,-1348.258858955065,2.0,257.9386629404034,73.4129055931663,1.1793914762928987e-08,1.1793914762928987e-08
101.0,-1348.2589225178335,3.0,257.93866249123187,73.36713521768387,1.619809443503377e-08,1.619809443503377e-08
102.0,-1348.2590097079064,2.0,257.93866187525896,73.34423277967034,4.310379443837907e-08,4.310379443837907e-08
103.0,-1348.259241579436,2.0,257.93866023736956,73.32131630980243,3.55850208264674e-08,3.55850208264674e-08
104.0,-1348.2594328850537,2.0,257.93865888620815,73.29839018893209,4.961801214407945e-08,4.961801214407945e-08
105.0,-1348.259699465454,2.0,257.93865700364273,73.27545166175027,5.240414124539e-08,5.240414124539e-08
106.0,-1348.2599808385676,2.0,257.93865501687696,73.25250217380504,1.971655988651152e-08,1.971655988651152e-08
