iter,val,proj,gnorm,dnorm,step,maxstep
1.0,40.000000000000455,0.0,540.3137328266629,13.931709569758754,0.14300668781915754,1.0
2.0,-344.68963666465334,0.0,535.553967430601,11.907356408500412,0.14306702014135644,1.0
3.0,-652.4403778358751,0.0,531.8602758230692,10.17777423430032,0.1431414303435137,1.0
4.0,-900.1747830204208,0.0,528.9775174910773,8.70440894507749,0.14347030313394546,1.0
5.0,-1101.127366473217,0.0,526.704262363841,7.439487436742178,0.1446598165971546,1.0
6.0,-1265.9903766919097,0.0,524.8710950316253,6.360930178408796,0.1466522569903977,1.0
7.0,-1402.5316217378963,0.0,523.3711794051117,5.435908994396777,0.14932525815529063,1.0
8.0,-1516.4164028481123,0.0,522.1381712834384,4.655616718139062,0.15303198286290443,1.0
9.0,-1612.15402745221,0.0,521.1202452260105,3.9849838916474063,0.1578576838253031,1.0
10.0,-1693.1315397487133,0.0,520.2784676116321,3.4089889705455607,0.1644240900147553,1.0
11.0,-1762.1456494101458,0.0,519.5752015886292,2.9069346517072865,0.17440030642887924,1.0
12.0,-1821.7658744421356,0.0,518.9925138711179,2.485358693885571,0.1927449419572523,1.0
13.0,-1874.9533170690233,0.0,518.5199882365165,2.1258118882492703,0.21978648313475713,1.0
14.0,-1922.933767006357,0.0,518.1365125092922,1.7925370618908323,0.2579307968612821,1.0
15.0,-1966.0661933823485,0.0,517.8334036540456,1.469063040199771,0.31194151942262494,1.0
16.0,-2004.1365494598947,0.0,517.5951898492959,1.1604368045468696,0.4138625141490673,1.0
17.0,-2038.3834036792096,0.0,517.3895161245908,0.9058550810391963,0.7598438051190815,1.0
18.0,-2074.8091256504945,0.0,517.1024582591713,0.6254887333680201,1.0,1.0
19.0,-2086.4197752813852,0.0,516.9134893661818,0.2941015560595588,1.0,1.0
20.0,-2086.510809354359,0.0,516.9277359520481,0.15455152379335457,1.0,1.0
21.0,-2086.524210834826,0.0,516.8852695620837,0.05775134506068184,0.7385412862119406,1.7789451548792876
22.0,-2086.5254424328696,0.0,516.885885920689,0.03400390963705857,0.6758664592595816,5.434861131387973
23.0,-2086.5258331735304,0.0,516.8884204716834,0.02249674030912496,0.7619781147850669,3.237868208303866
24.0,-2086.526025993357,0.0,516.8876207233641,0.01723513655096976,0.6973967299316796,5.8230484497948956
25.0,-2086.526129574182,0.0,516.8882544660908,0.012419478586457505,0.7974066180922318,4.221522505016373
26.0,-2086.526191071558,0.0,516.8877806901643,0.01053963265791719,0.7345640016622126,8.551214169104671
27.0,-2086.526231870658,0.0,516.8881900389384,0.008553099310470658,0.8481875511188928,5.849803699332053
28.0,-2086.5262628954547,0.0,516.8878489523961,0.008252079331655797,0.7695608639169631,10.418829180549114
29.0,-2086.5262890977747,0.0,516.8881847855007,0.0074001655553830965,0.8782304292947074,8.395010810654638
30.0,-2086.526313144801,0.0,516.887875741025,0.0076648340354204154,0.7830436005907925,10.43709067641172
31.0,-2086.52633614658,0.0,516.8881906245143,0.007130818809679572,0.8869243635727744,11.597503450130528
32.0,-2086.526358696002,0.0,516.8878864069301,0.00753647567804096,0.7863107918382973,10.323793577041824
33.0,-2086.5263810266233,0.0,516.8881953557044,0.007073372157220745,0.8888663367366613,14.641300763527614
34.0,-2086.5264032627692,0.0,516.8878910271012,0.007509397060181619,0.7870131382327488,10.258523235180856
35.0,-2086.5264254530152,0.0,516.8881980510464,0.007061260312389416,0.8892786978066783,16.860736779037623
36.0,-2086.526447623353,0.0,516.8878931557123,0.007503675429711202,0.7871617764557814,10.229864666302536
37.0,-2086.526469783983,0.0,516.8881994470396,0.007058693578378338,0.8893660727971581,18.187566376499007
38.0,-2086.5264919403835,0.0,516.8878941688507,0.0075024591097344025,0.787193340638566,10.218312821589217
39.0,-2086.5265140947186,0.0,516.8882001470733,0.007058146630403784,0.8893846728621619,18.888873075976843
40.0,-2086.526536248147,0.0,516.8878946606643,0.007502199347164132,0.7872000741111986,10.213805944909753
41.0,-2086.526558401137,0.0,516.8882004964529,0.007058029634293385,0.8893886477231087,19.235561195863028
42.0,-2086.526580553933,0.0,516.88789490486,0.007502143693733987,0.7872015150495076,10.212066898111111
43.0,-2086.526602706635,0.0,516.8882006740793,0.007058004532310928,0.889389499240967,19.40127767103414
44.0,-2086.526624859295,0.0,516.8878950310719,0.007502131728214863,0.7872018239874075,10.21139720875794
45.0,-2086.526647011933,0.0,516.8882007688961,0.007057999118627401,0.8893896819223699,19.479215934801875
46.0,-2086.526669164564,0.0,516.887895101187,0.007502129130716959,0.7872018902979344,10.2111400616197
47.0,-2086.5266913171886,0.0,516.8882008241872,0.0070579979290863746,0.8893897211465644,19.51559121549515
48.0,-2086.526713469811,0.0,516.8878951447316,0.007502128544102739,0.7872019045374549,10.211043261499942
49.0,-2086.526735622432,0.0,516.8882008607441,0.007057997646541492,0.8893897295747408,19.532507124292003
50.0,-2086.5267577750533,0.0,516.8878951757403,0.0075021283893963965,0.7872019075981079,10.211009602422653
51.0,-2086.526779927677,0.0,516.8882008884674,0.007057997558866982,0.8893897313831666,19.540360077723886
52.0,-2086.5268020802982,0.0,516.8878952008554,0.0075021283274717505,0.787201908254793,10.211001217605086
53.0,-2086.5268242329194,0.0,516.8882009120414,0.007057997513040286,0.8893897317733179,19.544002359340215
54.0,-2086.5268463855396,0.0,516.8878952232081,0.007502128285491608,0.7872019083952707,10.211003133848603
55.0,-2086.5268685381593,0.0,516.8882009336725,0.00705799747621189,0.8893897318557097,19.54569056333407
56.0,-2086.5268906907822,0.0,516.8878952442692,0.0075021282477924596,0.7872019084274333,10.21100932701003
57.0,-2086.5269128434047,0.0,516.8882009543956,0.007057997441334054,0.8893897318733632,19.546472399052902
58.0,-2086.526934996024,0.0,516.8878952647273,0.007502128211015603,0.7872019084337797,10.211017327881565
59.0,-2086.526957148644,0.0,516.8882009746955,0.007057997406858034,0.8893897318778241,19.546833932633948
60.0,-2086.526979301264,0.0,516.8878952849045,0.007502128174447052,0.7872019084334438,10.21102610510347
61.0,-2086.527001453883,0.0,516.8882009947981,0.007057997372467957,0.8893897318781876,19.547000584941188
62.0,-2086.527023606504,0.0,516.887895304951,0.007502128137907491,0.7872019084364154,10.211035220670205
63.0,-2086.527045759126,0.0,516.8882010148089,0.0070579973381099835,0.8893897318775912,19.54707688123802
64.0,-2086.527067911744,0.0,516.8878953249367,0.007502128101379263,0.7872019084369066,10.211044485780544
65.0,-2086.5270900643645,0.0,516.8882010347772,0.007057997303757985,0.8893897318780573,19.547111285235594
66.0,-2086.5271122169825,0.0,516.8878953448941,0.0075021280648627,0.7872019084362525,10.21105381733789
67.0,-2086.527134369603,0.0,516.8882010547255,0.007057997269392246,0.8893897318776093,19.547126267240593
68.0,-2086.527156522222,0.0,516.8878953648384,0.007502128028334968,0.787201908436079,10.211063179283922
69.0,-2086.5271786748413,0.0,516.8882010746647,0.007057997235029393,0.8893897318787473,19.547132244339554
70.0,-2086.52720082746,0.0,516.8878953847766,0.0075021279918194095,0.787201908436388,10.211072554201017
71.0,-2086.5272229800808,0.0,516.8882010945997,0.007057997200672131,0.8893897318775501,19.547134046787793
72.0,-2086.527245132701,0.0,516.8878954047119,0.007502127955290905,0.7872019084365646,10.211081935819438
73.0,-2086.527267285319,0.0,516.8882011145326,0.007057997166315009,0.8893897318783529,19.54713391350687
74.0,-2086.527289437936,0.0,516.8878954246461,0.007502127918775617,0.7872019084360362,10.211091320037257
75.0,-2086.5273115905557,0.0,516.8882011344647,0.0070579971319534715,0.8893897318761159,19.54713288288798
76.0,-2086.5273337431763,0.0,516.8878954445795,0.007502127882244001,0.7872019084360008,10.211100705627281
77.0,-2086.5273558957924,0.0,516.8882011543963,0.00705799709759049,0.8893897318783713,19.54713143618543
78.0,-2086.5273780484117,0.0,516.8878954645127,0.007502127845727933,0.787201908436897,10.211110091459592
