0.09,9,0.05,5000,1.1212347732427155
0.09,9,0.075,5000,1.117221578023026
0.09,9,0.1,5000,1.1163851599866137
0.09,9,0.125,5000,1.114926325173793
0.09,9,0.15,5000,1.1172551409255713
0.09,10,0.05,5000,1.119452344813933
0.09,10,0.075,5000,1.1167412422559242
0.09,10,0.1,5000,1.1129050140472174
0.09,10,0.125,5000,1.112228735734826
0.09,10,0.15,5000,1.1144635829863185
0.09,10.5,0.05,5000,1.1174190389112866
0.09,10.5,0.075,5000,1.1140879201409006
0.09,10.5,0.1,5000,1.1106245888804203
0.09,10.5,0.125,5000,1.109781899505591
0.09,10.5,0.15,5000,1.1141939124595739
0.09,11,0.05,5000,1.1164207584814099
0.09,11,0.075,5000,1.113035153369253
0.09,11,0.1,5000,1.1088350668800908
0.09,11,0.125,5000,1.1087700609582531
0.09,11,0.15,5000,1.1118439716067972
0.09,14,0.05,5000,1.111190376136533
0.09,14,0.075,5000,1.109041291837042
0.09,14,0.1,5000,1.1064124354957852
0.09,14,0.125,5000,1.1065146618971233
0.09,14,0.15,5000,1.111911032532537
0.09,19,0.05,5000,1.1144899210469952
0.09,19,0.075,5000,1.1124839478563189
0.09,19,0.1,5000,1.1119228802405354
0.09,19,0.125,5000,1.1101389453464439
0.09,19,0.15,5000,1.1096773332104233
0.1,9,0.05,5000,1.1111474560955144
0.1,9,0.075,5000,1.1089147628375229
0.1,9,0.1,5000,1.1080377299533846
0.1,9,0.125,5000,1.1095430050595763
0.1,9,0.15,5000,1.1128870997510942
0.1,10,0.05,5000,1.106943319384339
0.1,10,0.075,5000,1.1047317923235085
0.1,10,0.1,5000,1.104071757187217
0.1,10,0.125,5000,1.1063566484992602
0.1,10,0.15,5000,1.1115082466101016
0.1,10.5,0.05,5000,1.1047192803308585
0.1,10.5,0.075,5000,1.1042742836862989
0.1,10.5,0.1,5000,1.1032264771406972
0.1,10.5,0.125,5000,1.106070862699479
0.1,10.5,0.15,5000,1.11140282149261
0.1,11,0.05,5000,1.1054998646956848
0.1,11,0.075,5000,1.1041628183098382
0.1,11,0.1,5000,1.1039439430712186
0.1,11,0.125,5000,1.1067883872629982
0.1,11,0.15,5000,1.1096469571715606
0.1,14,0.05,5000,1.107749817807928
0.1,14,0.075,5000,1.1087843970598594
0.1,14,0.1,5000,1.1078554203167739
0.1,14,0.125,5000,1.1059071925528952
0.1,14,0.15,5000,1.1097550676921226
0.1,19,0.05,5000,1.1122915218112575
0.1,19,0.075,5000,1.1088740613534427
0.1,19,0.1,5000,1.1111677865506981
0.1,19,0.125,5000,1.1108106292155098
0.1,19,0.15,5000,1.1163327424784253
0.105,9,0.05,5000,1.1059858290278057
0.105,9,0.075,5000,1.103755442871945
0.105,9,0.1,5000,1.1038716376662632
0.105,9,0.125,5000,1.1072656679459632
0.105,9,0.15,5000,1.1126826247284098
0.105,10,0.05,5000,1.1046223376079183
0.105,10,0.075,5000,1.1031348971937198
0.105,10,0.1,5000,1.1029094019712857
0.105,10,0.125,5000,1.1066788255482942
0.105,10,0.15,5000,1.1111595147264612
0.105,10.5,0.05,5000,1.1039197390759314
0.105,10.5,0.075,5000,1.1039994708267626
0.105,10.5,0.1,5000,1.10436248017184
0.105,10.5,0.125,5000,1.1065166149238734
0.105,10.5,0.15,5000,1.110711976394376
0.105,11,0.05,5000,1.1043750128410168
0.105,11,0.075,5000,1.1041531027489093
0.105,11,0.1,5000,1.104842104002281
0.105,11,0.125,5000,1.106021684457023
0.105,11,0.15,5000,1.1097276431146765
0.105,14,0.05,5000,1.107079245839434
0.105,14,0.075,5000,1.1075467032999395
0.105,14,0.1,5000,1.105827752871339
0.105,14,0.125,5000,1.1071804487924892
0.105,14,0.15,5000,1.1103632645549069
0.105,19,0.05,5000,1.1078621096079517
0.105,19,0.075,5000,1.1076012367221304
0.105,19,0.1,5000,1.1111546232615488
0.105,19,0.125,5000,1.1125419150919884
0.105,19,0.15,5000,1.116292345519944
0.11,9,0.05,5000,1.104022067606073
0.11,9,0.075,5000,1.1028528569947484
0.11,9,0.1,5000,1.1029857193784782
0.11,9,0.125,5000,1.1077902721183095
