0.01,0.05,0.001,5000,10.552900232452545
0.01,0.05,0.005,5000,7.498061428535732
0.01,0.05,0.01,5000,7.496267802765858
0.01,0.05,0.1,5000,-1
0.01,0.05,0.5,5000,7.578690019749447
0.01,0.05,1,5000,8.42905922721357
0.01,0.1,0.001,5000,4.117837593479634
0.01,0.1,0.005,5000,4.116697953316328
0.01,0.1,0.01,5000,4.113897969993152
0.01,0.1,0.1,5000,-1
0.01,0.1,0.5,5000,9.378993909518519
0.01,0.1,1,5000,5.104963679013646
0.01,1.0,0.001,5000,1.9388222035464633
0.01,1.0,0.005,5000,1.9388769134452968
0.01,1.0,0.01,5000,1.9392437599930537
0.01,1.0,0.1,5000,1.9422585414481481
0.01,1.0,0.5,5000,2.1296457879369615
0.01,1.0,1,5000,2.920484721210516
0.01,10.0,0.001,5000,1.5488205290506294
0.01,10.0,0.005,5000,1.5484089451995982
0.01,10.0,0.01,5000,1.546478701615963
0.01,10.0,0.1,5000,1.5403718212605482
0.01,10.0,0.5,5000,1.7838464541822863
0.01,10.0,1,5000,2.663205060621358
0.01,20.0,0.001,5000,1.4709198446602347
0.01,20.0,0.005,5000,1.4704339413957095
0.01,20.0,0.01,5000,1.4714106904069288
0.01,20.0,0.1,5000,1.4697310233056349
0.01,20.0,0.5,5000,1.7057641320699648
0.01,20.0,1,5000,2.56669501763977
0.01,30.0,0.001,5000,1.432551308294124
0.01,30.0,0.005,5000,1.4293326167426754
0.01,30.0,0.01,5000,1.4278072976421647
0.01,30.0,0.1,5000,1.427990086260445
0.01,30.0,0.5,5000,1.662627058039955
0.01,30.0,1,5000,2.5258611111086444
0.05,0.05,0.001,5000,3.4209243030225465
0.05,0.05,0.005,5000,3.4176865589846126
0.05,0.05,0.01,5000,3.4139825526787746
0.05,0.05,0.1,5000,7.601204540082392
0.05,0.05,0.5,5000,3.518500691949558
0.05,0.05,1,5000,3.8914203274520642
0.05,0.1,0.001,5000,2.105683363711909
0.05,0.1,0.005,5000,2.103811771657905
0.05,0.1,0.01,5000,2.100817817554224
0.05,0.1,0.1,5000,2.0977221865821107
0.05,0.1,0.5,5000,2.279970822534134
0.05,0.1,1,5000,3.0284799224684598
0.05,1.0,0.001,5000,1.3150939174816803
0.05,1.0,0.005,5000,1.3143899690020937
0.05,1.0,0.01,5000,1.3134777719628323
0.05,1.0,0.1,5000,1.303325975134406
0.05,1.0,0.5,5000,1.5646224200585255
0.05,1.0,1,5000,-1
0.05,10.0,0.001,5000,1.1615386451467276
0.05,10.0,0.005,5000,1.1612693785542056
0.05,10.0,0.01,5000,1.1609494878819382
0.05,10.0,0.1,5000,1.1680753882812533
0.05,10.0,0.5,5000,1.3619952973067087
0.05,10.0,1,5000,-1
0.05,20.0,0.001,5000,1.1560610938501241
0.05,20.0,0.005,5000,1.1540095099997747
0.05,20.0,0.01,5000,1.1571465086444073
0.05,20.0,0.1,5000,1.144051014858542
0.05,20.0,0.5,5000,1.353066243341779
0.05,20.0,1,5000,-1
0.05,30.0,0.001,5000,1.151082850700667
0.05,30.0,0.005,5000,1.1563205294904868
0.05,30.0,0.01,5000,1.1930163753469223
0.05,30.0,0.1,5000,1.1504779693404223
0.05,30.0,0.5,5000,1.3439036429963764
0.05,30.0,1,5000,-1
0.1,0.05,0.001,5000,-1
0.1,0.05,0.005,5000,-1
0.1,0.05,0.01,5000,-1
0.1,0.05,0.1,5000,-1
0.1,0.05,0.5,5000,-1
0.1,0.05,1,5000,-1
0.1,0.1,0.001,5000,-1
0.1,0.1,0.005,5000,-1
0.1,0.1,0.01,5000,-1
0.1,0.1,0.1,5000,-1
0.1,0.1,0.5,5000,-1
0.1,0.1,1,5000,-1
0.1,1.0,0.001,5000,1.2380294090984678
0.1,1.0,0.005,5000,1.237931564193515
0.1,1.0,0.01,5000,1.23753770228433
0.1,1.0,0.1,5000,1.2421776714806692
0.1,1.0,0.5,5000,1.4885485834117114
0.1,1.0,1,5000,-1
0.1,10.0,0.001,5000,1.1168555665813766
0.1,10.0,0.005,5000,1.116599609551894
0.1,10.0,0.01,5000,1.114466146565731
0.1,10.0,0.1,5000,1.104071757187217
0.1,10.0,0.5,5000,1.3389553185765968
0.1,10.0,1,5000,-1
0.1,20.0,0.001,5000,1.1177602547568457
0.1,20.0,0.005,5000,1.1178859892196733
0.1,20.0,0.01,5000,1.118839515050442
0.1,20.0,0.1,5000,1.1112365450320782
0.1,20.0,0.5,5000,1.3368690516179809
0.1,20.0,1,5000,-1
0.1,30.0,0.001,5000,1.1304307307645993
0.1,30.0,0.005,5000,1.1285142218187698
0.1,30.0,0.01,5000,1.137233118307644
0.1,30.0,0.1,5000,1.130216166059134
0.1,30.0,0.5,5000,1.3465253070261554
0.1,30.0,1,5000,-1
0.5,0.05,0.001,5000,-1
0.5,0.05,0.005,5000,-1
0.5,0.05,0.01,5000,-1
0.5,0.05,0.1,5000,-1
0.5,0.05,0.5,5000,-1
0.5,0.05,1,5000,-1
0.5,0.1,0.001,5000,-1
0.5,0.1,0.005,5000,-1
0.5,0.1,0.01,5000,-1
0.5,0.1,0.1,5000,-1
0.5,0.1,0.5,5000,-1
0.5,0.1,1,5000,-1
0.5,1.0,0.001,5000,-1
0.5,1.0,0.005,5000,-1
0.5,1.0,0.01,5000,-1
0.5,1.0,0.1,5000,-1
0.5,1.0,0.5,5000,-1
