0.11,25.0,0.0075,5000,1.122451920310087
0.11,25.0,0.01,5000,1.123047860372031
0.11,25.0,0.0125,5000,1.123658757192094
0.11,25.0,0.015,5000,1.1215891024949514
0.11,25.0,0.0175,5000,1.1234294743130417
0.11,25.0,0.02,5000,1.126556688110656
0.12,15.0,0.0075,5000,1.1254626163158437
0.12,15.0,0.01,5000,1.1252957944621886
0.12,15.0,0.0125,5000,1.1242455275370113
0.12,15.0,0.015,5000,1.1263063324145293
0.12,15.0,0.0175,5000,1.1242175321870862
0.12,15.0,0.02,5000,1.1256443594881116
0.12,17.5,0.0075,5000,1.1235919623707424
0.12,17.5,0.01,5000,1.123264956639136
0.12,17.5,0.0125,5000,1.1242861848310468
0.12,17.5,0.015,5000,1.12206036473913
0.12,17.5,0.0175,5000,1.123363139655573
0.12,17.5,0.02,5000,1.122744717542851
0.12,20.0,0.0075,5000,1.1218573004486612
0.12,20.0,0.01,5000,1.1234669548654956
0.12,20.0,0.0125,5000,1.122259454850665
0.12,20.0,0.015,5000,1.1238060333472364
0.12,20.0,0.0175,5000,1.1210047329910031
0.12,20.0,0.02,5000,1.1245061694808614
0.12,22.5,0.0075,5000,1.126619905005312
0.12,22.5,0.01,5000,1.1287826641125536
0.12,22.5,0.0125,5000,1.1264688406662717
0.12,22.5,0.015,5000,1.1252175567563087
0.12,22.5,0.0175,5000,1.1265711164971959
0.12,22.5,0.02,5000,1.1272011374391295
0.12,25.0,0.0075,5000,1.1303621592510498
0.12,25.0,0.01,5000,1.1353514110304121
0.12,25.0,0.0125,5000,1.1324888586437287
0.12,25.0,0.015,5000,1.1313216296427298
0.12,25.0,0.0175,5000,1.1299656349511393
0.12,25.0,0.02,5000,1.1316955770793795
